bedrooms,bathrooms,floors,yr_built,price
5,2.5,2.0,1974,5490000.0
3,2.75,2.0,1989,5350000.0
4,2.25,1.0,1973,6270000.0
3,2.0,2.5,1976,5650000.0
4,2.0,1.0,1912,3924500.0
2,2.0,1.0,2006,5090000.0
3,2.5,1.0,1921,3400000.0
3,2.5,1.0,1921,5370000.0
4,3.0,2.0,1998,8650000.0
2,1.0,1.0,1948,3580000.0
4,2.25,1.5,1923,5950000.0
4,2.5,2.0,1998,6610000.0
3,2.25,1.0,1977,4199500.0
4,3.5,2.0,2006,4900000.0
2,1.0,1.0,1940,5250000.0
3,2.0,3.0,1995,3500000.0
3,2.5,2.0,2008,5525000.0
3,1.0,1.0,1961,2100000.0
3,2.5,2.0,1990,3900000.0
5,1.75,1.5,1958,3368000.0
3,2.5,2.0,2003,4650000.0
4,2.5,2.0,2011,2999000.0
3,3.25,2.0,2006,7150000.0
4,2.5,1.0,1970,2350000.0
3,2.5,2.0,2007,2760000.0
4,1.5,1.0,1964,2650000.0
3,1.75,1.0,1900,4250000.0
4,2.5,2.0,1993,3130000.0
3,2.5,1.0,1984,7150000.0
3,2.25,2.0,1991,2650000.0
3,2.75,2.0,2004,6460000.0
3,1.0,1.0,1954,1750000.0
3,2.5,1.0,1973,6490000.0
3,2.75,1.0,1940,7850000.0
4,2.75,1.0,1920,8900000.0
3,3.0,1.0,1998,6120000.0
4,2.5,2.0,2003,3300000.0
3,2.25,1.0,1978,4930000.0
4,2.25,1.0,1957,16000000.0
4,3.0,1.0,1972,16200000.0
4,3.0,1.0,1972,16500000.0
3,2.5,2.5,1900,4990000.0
6,2.75,1.0,1962,6035000.0
2,1.5,1.0,1941,5300000.0
5,2.5,1.0,1962,8950000.0
4,2.25,1.0,1972,2673450.0
3,2.5,2.0,1987,2750000.0
3,1.75,1.0,1950,4399500.0
3,2.25,2.0,1985,4550000.0
3,1.75,1.0,1944,6300000.0
3,2.5,2.0,2004,6900000.0
4,1.75,1.0,1971,2120000.0
4,2.25,1.0,1985,2315000.0
4,3.25,2.0,1991,12375000.0
3,2.5,2.0,1990,3785000.0
4,2.5,2.0,1989,4820000.0
2,1.0,1.0,1924,6950000.0
4,2.5,2.0,1989,9650000.0
3,1.75,1.0,1941,6750000.0
3,1.5,1.0,1972,3870000.0
4,2.75,2.0,1977,3475000.0
3,2.0,1.0,1922,3850000.0
3,1.0,1.0,1950,2650000.0
3,1.0,1.0,1953,4060000.0
2,1.5,2.0,1922,1340000.0
3,1.0,2.0,1926,4150000.0
3,1.75,1.0,1973,3750000.0
4,2.5,2.0,1993,6200000.0
5,2.5,2.0,1999,3375000.0
3,2.5,1.0,1967,5650000.0
3,1.75,2.0,1911,3995000.0
2,1.75,2.0,1987,10650000.0
3,2.0,1.0,1992,3525000.0
3,2.0,1.0,1986,2590000.0
2,1.0,1.0,1971,3200000.0
3,2.5,2.0,1989,7330000.0
2,1.0,1.0,1924,3815000.0
2,1.0,1.0,1957,3430000.0
2,1.0,1.0,1938,2055000.0
3,2.0,1.0,1967,5250000.0
3,1.75,1.0,1943,3000000.0
2,1.0,1.0,1942,2990000.0
4,2.5,2.0,1990,5610000.0
3,1.0,1.5,1928,4500000.0
4,2.5,2.0,1985,5400000.0
3,2.5,2.0,1992,3790000.0
3,1.0,1.0,1958,2300000.0
3,2.5,2.0,1989,3999500.0
5,2.5,2.0,2002,3550000.0
4,2.25,1.0,1969,5800000.0
3,2.0,1.5,1922,7000000.0
3,1.75,1.0,1962,2799000.0
3,1.0,1.0,1905,2100000.0
3,3.0,2.0,1989,11650000.0
2,1.0,1.0,1931,2903000.0
5,4.5,2.0,1996,15999500.0
3,1.0,1.5,1939,4900000.0
4,2.5,2.0,1987,6060000.0
3,1.0,1.0,1943,3599500.0
3,2.0,1.0,1993,6771000.0
3,2.0,1.0,1984,4650000.0
5,5.5,2.0,2004,45000000.0
3,2.0,1.0,1978,5000000.0
2,1.0,1.0,1950,4550000.0
6,2.0,1.5,1911,7050000.0
3,2.5,1.0,1967,4200000.0
3,1.0,1.0,1968,1695750.0
3,1.0,1.0,1968,2500000.0
3,2.25,1.0,1973,5300000.0
5,3.25,1.0,1970,5900000.0
3,1.75,1.0,1979,2575000.0
3,1.0,1.0,1957,4150000.0
3,1.75,1.5,1945,5360000.0
3,1.5,1.0,1964,2465000.0
3,1.75,1.0,1975,3950000.0
3,2.25,1.0,1974,7390000.0
4,2.75,2.0,1984,12720000.0
3,1.0,1.0,1968,1900000.0
3,1.5,1.0,1962,3050000.0
4,4.25,2.0,1983,9250000.0
4,3.0,2.0,1977,8950000.0
3,1.75,1.5,1943,6560000.0
4,1.0,1.5,1945,5600000.0
5,2.25,2.0,1977,6100000.0
4,2.5,2.0,1987,6450000.0
3,2.5,2.0,2007,2590000.0
4,2.5,2.0,1990,9800000.0
4,4.0,1.0,1967,8720000.0
6,2.75,1.0,1977,10000000.0
3,2.75,1.5,1941,9000000.0
4,1.5,1.5,1915,4750000.0
5,2.75,1.0,1975,3500000.0
4,1.75,1.0,1947,8400000.0
4,2.5,1.0,1963,5000000.0
3,1.5,1.0,1954,2025000.0
4,2.5,2.0,1988,5230000.0
3,2.5,2.0,1989,2250000.0
3,2.25,1.0,1980,4182000.0
4,1.75,1.0,1959,3565000.0
4,3.0,1.5,1926,6700000.0
3,2.25,1.0,1962,4561500.0
4,2.5,2.0,1998,4710000.0
3,2.5,3.0,2008,5580000.0
6,4.5,2.0,2000,13800000.0
3,1.0,1.0,1961,1615000.0
3,1.0,1.5,1962,3110000.0
6,1.75,1.5,1966,4700000.0
3,3.25,1.5,1929,5690000.0
4,2.5,2.0,1989,6890000.0
3,1.75,1.0,1979,2719000.0
4,2.5,2.0,1991,2780000.0
2,2.5,2.0,1931,8200000.0
3,1.75,1.0,1967,3995000.0
3,2.75,2.0,1979,4620000.0
3,1.0,1.0,1977,3475000.0
2,0.75,1.0,1914,5621000.0
2,1.0,1.0,1958,2300000.0
4,2.5,2.0,1966,6870000.0
4,2.5,2.0,2000,7257860.0
3,1.0,1.0,1969,3155000.0
4,2.0,1.0,1950,3120000.0
3,3.25,2.0,2002,3430000.0
1,1.0,1.5,2015,3851950.0
4,2.25,1.0,1981,4150000.0
3,1.75,2.0,1948,4610000.0
4,2.5,2.0,2002,3699900.0
4,2.5,2.0,1999,3499500.0
3,2.25,1.0,1966,2857500.0
4,2.25,1.0,1972,5425000.0
5,3.5,2.0,2011,8300000.0
4,2.5,2.0,1976,7050000.0
2,1.0,1.0,1949,6150000.0
2,1.0,1.0,1940,1845000.0
2,1.0,1.0,1901,4120000.0
3,1.5,1.5,1934,2500000.0
5,2.0,2.0,1903,5800000.0
2,1.0,1.0,1923,2200000.0
4,2.75,1.0,1976,6750000.0
2,1.0,1.0,1918,3735000.0
2,1.5,2.0,1910,6627000.0
5,1.0,2.0,1941,2399500.0
3,1.0,1.0,1957,3830000.0
3,2.75,1.0,1975,4850000.0
4,2.75,1.0,1976,6100000.0
6,1.75,1.0,1954,5450000.0
2,2.5,2.0,1901,7800000.0
3,2.5,2.0,2005,3050000.0
3,1.0,1.0,1984,4050000.0
5,3.5,2.0,2001,11100000.0
3,1.75,2.0,1959,2730000.0
3,1.0,2.0,1970,3265000.0
3,1.75,1.0,1981,3650000.0
3,2.75,2.0,1987,10007500.0
2,1.0,1.0,1940,4225000.0
4,2.75,2.0,1993,3544500.0
3,1.0,1.0,1971,3200000.0
3,1.0,1.0,1961,2230000.0
3,2.5,2.0,2008,4100000.0
3,1.0,1.5,1923,4380000.0
3,3.0,2.0,1993,3900000.0
4,2.5,2.0,2004,2985000.0
5,2.25,2.0,1989,7499990.0
6,2.5,1.0,1966,7790000.0
3,2.75,2.0,1978,5700000.0
3,1.0,1.0,1918,3850000.0
4,2.0,1.0,1961,6490000.0
3,1.0,1.0,1947,2830000.0
4,2.25,1.0,1961,6999000.0
4,1.0,1.0,1971,2785000.0
4,1.75,1.0,1975,7000000.0
4,2.75,2.0,1995,5350000.0
3,1.75,1.0,1954,2345000.0
3,1.75,1.0,1973,3741500.0
4,2.5,2.0,2006,3970000.0
3,2.25,1.0,1988,6130000.0
3,2.5,1.0,1954,11500000.0
4,1.75,1.0,1924,5950000.0
5,2.75,2.0,2003,3400000.0
4,2.5,2.0,2005,3880000.0
3,1.75,1.0,1950,4040000.0
3,2.0,1.5,1946,8100000.0
4,2.5,2.0,1987,4050000.0
5,3.0,2.0,2000,7260000.0
3,2.5,1.0,1986,2660000.0
5,2.25,1.0,1970,7225000.0
4,2.5,1.0,1996,3520000.0
4,1.5,1.0,1961,2650000.0
3,2.5,2.0,2014,8560000.0
3,2.5,2.0,2006,3469500.0
5,3.5,2.0,2014,8660590.0
3,2.5,2.0,2004,4100000.0
3,1.75,2.0,1982,3700000.0
3,1.0,1.5,1919,2300000.0
2,2.0,1.0,1999,4000000.0
3,1.0,1.0,1959,1720000.0
3,1.75,1.0,1962,6150000.0
4,3.5,2.0,1998,8600000.0
3,1.75,1.0,1958,5550000.0
3,2.5,1.5,1926,5790000.0
3,1.75,1.0,1968,3850000.0
4,2.25,2.0,1977,4200000.0
3,1.75,1.5,1914,6450000.0
3,2.5,2.0,1996,5499500.0
3,2.75,1.0,1962,6780000.0
4,2.0,2.0,1950,1990000.0
3,1.0,1.0,1957,6040000.0
5,1.75,1.0,1963,2680000.0
5,3.5,2.0,2003,9600000.0
3,2.5,1.0,1980,5092500.0
3,2.5,2.0,1987,4160000.0
3,1.0,1.0,1967,1900000.0
3,1.5,1.0,1973,2120000.0
3,2.5,2.0,1985,3259000.0
3,3.5,2.0,1996,5600000.0
3,2.5,2.0,1987,2750000.0
4,2.5,2.0,1994,6650000.0
4,3.5,2.0,1926,15050000.0
4,2.0,1.0,1930,3750000.0
3,1.75,1.0,1979,3599500.0
4,2.75,2.0,2005,3400000.0
2,1.0,1.0,1948,4010000.0
2,1.75,1.0,1952,6690000.0
4,2.5,2.0,2004,6385000.0
2,1.5,2.0,1924,5450000.0
4,1.0,1.0,1973,5240000.0
5,3.75,2.0,2013,16100000.0
2,1.0,1.0,1947,2800000.0
4,2.5,1.0,1979,8280000.0
3,1.75,1.0,1984,2230000.0
4,3.5,2.0,1981,12890000.0
2,2.0,1.0,1970,7500000.0
2,1.0,1.0,1947,4300000.0
4,1.75,1.0,1948,7110000.0
4,2.5,2.0,1994,3100000.0
5,1.75,1.0,1957,4150000.0
4,2.5,2.0,1987,2749000.0
3,3.0,2.0,1980,5250000.0
3,1.0,1.0,1952,1795000.0
3,1.0,1.5,1910,4780000.0
3,1.75,1.0,1981,1950000.0
4,3.0,1.0,1980,3850000.0
3,2.75,1.0,1969,4010000.0
4,2.5,2.0,2002,5220000.0
4,1.75,1.0,1968,3300000.0
3,2.5,2.0,1999,5030000.0
5,1.75,1.0,1979,1750000.0
4,3.5,2.0,2014,9639900.0
5,2.0,1.0,1951,8450000.0
2,1.0,1.0,1905,1575000.0
2,3.0,2.0,2001,4500000.0
4,1.75,1.0,1950,9250000.0
2,1.0,1.0,1938,6000000.0
4,1.0,1.5,1911,7090000.0
5,3.75,2.0,1938,13850000.0
3,2.5,1.0,1984,2480000.0
3,1.0,1.0,1912,2450000.0
2,1.0,1.0,1942,3320000.0
3,2.5,2.0,2002,4599500.0
3,2.0,2.0,1994,4250000.0
3,2.25,1.0,1979,4600000.0
6,2.5,1.0,1967,8383000.0
3,2.5,2.0,1995,2560000.0
3,2.75,2.0,1984,8640000.0
4,3.5,2.0,1922,9000000.0
3,1.0,1.0,1958,1456000.0
5,3.0,1.0,1977,8650000.0
3,2.25,2.0,1969,2502500.0
4,2.0,1.0,1943,1620000.0
4,1.75,1.0,1973,4500000.0
4,2.75,1.0,1978,6755000.0
3,2.25,1.5,1947,6970000.0
3,3.25,2.0,2005,13240500.0
3,1.75,1.0,1984,4900000.0
3,2.25,1.0,1951,5900000.0
4,1.75,1.0,1957,2800000.0
2,1.0,1.0,1941,5150000.0
3,1.0,1.0,1909,5760000.0
3,1.75,2.0,1981,3750000.0
3,1.0,1.0,1980,4780000.0
3,1.0,1.0,1977,2820000.0
4,4.5,2.0,1976,14000000.0
5,3.25,2.0,1972,5935000.0
4,3.5,2.0,2004,7249500.0
3,1.75,1.0,1966,3060000.0
4,1.75,1.0,1975,3410000.0
3,2.5,1.0,1930,3999500.0
5,2.0,2.0,1992,5340000.0
6,2.5,2.0,2003,6350000.0
2,1.0,1.0,1927,3500000.0
3,1.5,1.5,1928,8560000.0
4,3.0,3.0,2000,5820000.0
4,2.5,2.0,2004,7990000.0
3,2.5,2.0,1999,4237000.0
4,3.5,2.0,1995,18350000.0
3,2.0,1.0,1988,3220000.0
4,3.25,2.0,2002,9290000.0
2,1.0,1.0,1939,4430000.0
3,1.75,1.0,1968,4415000.0
4,3.5,2.0,1979,8750000.0
3,3.25,2.0,1941,36000000.0
2,1.0,1.0,1947,4500000.0
3,2.25,1.0,1974,4250000.0
4,1.75,2.0,1978,6600000.0
3,1.75,1.0,1939,7631010.0
4,2.75,2.0,1992,4990000.0
3,1.75,1.0,1974,5210000.0
2,1.0,1.0,1925,3020000.0
4,2.25,2.0,1998,2930000.0
3,2.25,2.0,2011,3350000.0
2,1.0,2.0,1919,4990000.0
3,1.75,1.5,1924,6000000.0
4,1.75,1.5,1962,7200000.0
2,2.0,2.0,2005,1950000.0
3,1.0,1.0,1952,2490000.0
3,2.25,2.0,1989,3340000.0
4,1.75,1.0,1952,5999500.0
2,1.75,1.0,1982,1499000.0
4,1.75,1.0,1945,7000000.0
4,1.5,1.0,1960,5250000.0
4,3.75,2.0,1991,10490000.0
3,2.5,1.0,1977,4020000.0
3,2.0,1.0,1947,4500000.0
3,2.25,2.0,1981,5200000.0
3,1.75,1.0,1980,2050000.0
3,2.25,1.0,2004,6350000.0
3,1.0,1.0,1958,2105000.0
2,1.0,1.0,1940,4066500.0
3,1.75,1.0,1968,3500000.0
4,1.75,1.0,1942,4250000.0
3,3.5,2.0,1999,7980000.0
3,1.0,2.0,1908,1800000.0
5,3.25,2.0,1972,12500000.0
4,2.0,2.0,1925,4350000.0
3,1.5,1.0,1962,3550000.0
5,3.25,2.0,1918,30000000.0
5,2.5,2.0,1958,6850000.0
3,1.0,1.0,1960,3110000.0
4,2.25,1.0,1966,3050000.0
3,2.5,1.5,1924,6750000.0
4,2.75,1.0,1968,7690000.0
3,1.5,1.5,1954,4300000.0
6,2.0,1.5,1925,5162500.0
3,3.5,1.0,1940,7600000.0
3,3.5,2.0,2003,5799500.0
3,2.25,1.0,1980,4760000.0
3,1.75,1.0,1967,5100000.0
2,1.0,1.0,1955,2050000.0
3,1.0,1.0,1969,2400000.0
5,3.5,2.0,1991,7380000.0
3,1.75,1.0,1940,4200000.0
3,1.75,1.0,1969,4550000.0
4,1.0,1.5,1912,7650000.0
4,1.5,1.5,1962,3720000.0
3,1.0,1.0,1948,1600000.0
4,2.5,2.0,2003,7720000.0
5,1.75,2.0,1906,11250000.0
3,1.0,1.5,1924,4790000.0
3,2.5,2.0,1999,5700000.0
4,1.0,1.5,1959,3500000.0
3,2.5,3.0,2004,3530000.0
5,2.5,2.0,2002,6990000.0
3,2.0,2.0,1955,2650000.0
1,1.0,1.5,1989,1670000.0
4,2.25,1.0,1964,5000000.0
3,1.0,2.0,1901,7000000.0
1,1.0,1.0,1918,2950000.0
4,3.5,2.0,2004,10100000.0
2,1.0,1.0,1969,2090000.0
3,1.75,1.0,1968,2760000.0
4,2.5,2.0,2002,3800000.0
3,1.5,1.0,1954,3150000.0
4,2.5,2.0,1996,6855300.0
3,2.0,1.0,1968,2546000.0
3,2.0,1.0,1942,2300000.0
3,3.0,3.0,2003,3350000.0
4,2.5,1.0,1980,5500000.0
3,1.0,1.5,1956,1233000.0
4,2.75,1.5,1966,2754360.0
4,3.5,1.5,1984,3250000.0
4,2.5,2.0,1997,6350000.0
3,1.75,1.0,1944,5130000.0
4,2.5,1.0,1980,5800000.0
3,1.0,1.0,1954,2250000.0
3,1.0,1.0,1961,2650000.0
4,1.75,1.0,1978,3130000.0
2,1.0,1.0,1948,2960000.0
4,2.75,1.0,1957,6555000.0
5,1.75,1.0,1951,2507500.0
4,2.5,2.0,2004,4380000.0
3,2.75,2.0,1967,5900000.0
3,1.0,1.0,1947,3295000.0
3,2.25,2.0,1987,11950000.0
2,1.0,1.0,1944,4150000.0
4,2.5,2.0,1984,9000000.0
3,1.5,1.0,1975,3780000.0
2,1.0,1.0,1905,4740000.0
3,1.0,2.0,1900,4640000.0
3,1.0,1.0,1956,3100000.0
3,1.5,2.0,1952,5800000.0
3,2.75,1.0,1962,9990000.0
2,1.0,1.0,1942,5100000.0
3,1.5,1.0,1940,6500000.0
3,1.0,1.0,1978,1960000.0
4,1.75,1.0,1952,2200000.0
3,2.25,2.0,1985,8550000.0
3,1.75,1.0,1978,4830000.0
3,1.0,1.0,1952,4000000.0
3,2.5,2.0,1993,4350000.0
1,1.0,1.0,2007,2195000.0
4,3.5,2.0,1996,29500000.0
3,2.5,3.0,2008,4270000.0
2,1.5,1.5,1900,4300000.0
2,1.5,1.5,1900,6850000.0
2,1.5,1.0,1937,4950000.0
3,2.5,2.0,1990,2999500.0
4,1.75,1.5,1940,3900000.0
3,1.75,1.5,1928,3850000.0
4,2.5,2.0,1995,7400000.0
4,3.0,2.0,1924,9917000.0
3,2.75,2.5,1909,7650000.0
4,2.25,2.0,1961,8020000.0
4,2.75,1.0,1969,9500000.0
4,2.5,2.0,1988,3920000.0
3,2.5,1.0,1989,5900000.0
4,2.5,2.0,1989,4250000.0
5,1.75,1.5,1944,7650000.0
3,2.25,2.0,1983,3135000.0
3,1.0,2.0,1947,3200000.0
4,1.75,1.0,1960,6040000.0
3,2.0,2.0,2004,5700000.0
4,2.5,2.0,1982,6390000.0
4,2.0,1.0,1963,3350000.0
4,1.75,2.0,1917,8960000.0
3,1.75,1.0,1957,2595000.0
3,2.0,1.0,1958,6370000.0
4,2.75,1.0,1980,3074500.0
3,1.75,1.0,1925,5350000.0
4,2.25,1.5,1940,6695000.0
3,1.75,1.0,1952,2590000.0
4,1.5,1.0,1919,4410000.0
4,2.5,2.0,2003,2288000.0
2,2.0,1.0,2006,5300000.0
2,2.0,1.0,1924,5240000.0
4,2.25,1.5,1925,4300000.0
4,3.25,1.5,1906,13250000.0
3,1.0,1.0,1969,2100000.0
4,2.5,1.0,1930,4490000.0
2,2.5,2.0,2004,9450000.0
3,1.0,1.0,1957,2004500.0
3,1.5,1.0,1985,2199500.0
4,3.0,1.0,1956,6595000.0
4,2.75,1.5,1966,7460000.0
3,1.75,1.0,1982,5400000.0
5,2.0,1.0,1968,4850000.0
2,1.0,1.0,1942,2020000.0
4,5.5,1.0,1950,25250000.0
3,2.75,1.0,1979,5020000.0
2,2.75,1.0,2003,2790000.0
3,1.0,1.0,1921,4095000.0
3,2.0,1.0,1983,4530000.0
4,1.0,1.5,1947,3670000.0
3,2.5,2.0,1992,5500000.0
3,1.5,1.0,1962,2735000.0
4,3.0,1.0,1978,5050000.0
3,2.5,2.0,1994,7700000.0
4,2.25,2.0,1984,5650000.0
3,0.75,1.0,1971,3160000.0
4,1.0,1.5,1960,1600000.0
3,1.0,1.0,1956,1700000.0
3,1.0,1.0,1956,2350000.0
4,3.5,2.0,1999,17990000.0
3,1.0,1.0,1967,3100000.0
4,1.75,1.0,1955,2850000.0
2,1.0,1.0,1942,2800000.0
4,4.25,2.0,2004,22980000.0
4,2.5,2.0,1989,7637760.0
5,2.75,1.0,1965,5300000.0
1,1.0,1.5,1996,3620000.0
2,1.0,1.0,1931,4300000.0
3,1.0,1.5,1919,4565000.0
4,2.5,2.0,1989,4450000.0
3,1.0,1.0,1963,3869000.0
3,1.0,1.0,1955,4790000.0
3,2.5,2.0,2000,5250000.0
4,1.75,1.0,1979,2720000.0
4,1.0,1.5,1950,5170000.0
3,1.75,1.0,1951,6150000.0
3,1.75,1.0,1965,4390000.0
3,2.5,1.0,1988,7160000.0
2,1.0,1.0,1942,3080000.0
3,2.25,2.0,1926,8000000.0
3,2.0,1.0,1941,5750000.0
3,1.5,1.0,1967,2199500.0
4,2.5,2.0,1987,7700000.0
3,1.75,1.0,1967,4249500.0
3,2.25,2.0,1984,3870000.0
4,1.75,1.0,1974,7900000.0
2,1.0,1.0,1933,1560000.0
2,1.0,1.0,1942,5800000.0
4,2.25,2.0,1970,4900000.0
5,3.25,2.0,1926,9500000.0
2,2.5,2.0,2008,4000000.0
2,2.5,2.0,2008,3250000.0
4,2.5,2.0,2002,3650000.0
3,1.75,1.5,1920,2550000.0
5,3.5,2.0,1984,9850000.0
4,2.5,1.0,1967,5950000.0
3,1.0,1.0,1944,4275000.0
3,1.5,1.5,1915,7280000.0
2,1.0,1.0,1940,5499500.0
3,2.0,1.0,1954,6500000.0
5,3.25,1.0,1968,11250000.0
3,1.0,1.0,1969,2030000.0
2,1.0,1.0,1903,3110000.0
6,2.0,1.0,1932,3875000.0
4,2.0,1.0,1963,3700000.0
2,1.0,1.0,1951,2280000.0
2,1.75,1.0,1923,7400000.0
4,2.0,1.0,1974,2000000.0
3,1.0,1.0,1927,6600000.0
4,2.0,2.0,1944,2750000.0
2,1.0,1.0,1938,7080000.0
3,2.5,2.0,1993,2800000.0
4,2.5,2.0,2002,3250000.0
3,2.5,2.0,1995,4950000.0
2,2.0,1.5,1922,6910000.0
4,2.5,2.0,1983,22880000.0
3,2.5,1.0,1979,3295000.0
3,2.5,2.0,1989,3480000.0
2,1.0,1.0,1947,4250000.0
3,1.0,1.0,1942,2100000.0
2,1.0,1.0,1951,2850000.0
3,1.0,1.0,1966,2220000.0
4,2.5,1.0,1961,2000000.0
3,2.0,1.0,1995,2475000.0
4,5.5,1.0,2006,15000000.0
3,1.75,1.0,1942,1900000.0
4,2.5,1.5,1921,9750000.0
4,3.0,2.0,1925,11300000.0
4,1.75,1.0,1958,2832000.0
3,2.5,1.0,1937,6500000.0
3,2.0,1.0,1954,4495000.0
3,1.75,1.0,1987,4000000.0
1,1.0,1.0,1942,899500.0
3,1.0,1.0,1950,1588000.0
4,3.0,2.0,2011,8700000.0
3,1.5,1.0,1989,1960000.0
3,1.75,1.0,1940,8500000.0
4,2.5,2.0,2005,7750000.0
3,2.5,2.0,2001,4835000.0
3,1.5,2.0,1990,3870000.0
3,3.0,2.0,1951,9000000.0
3,1.5,1.0,1964,3360000.0
2,1.0,1.0,1949,4150000.0
0,0.0,3.0,2006,3800000.0
3,1.5,1.0,1909,3500000.0
4,5.25,2.0,2005,13200000.0
3,1.75,1.0,1945,7650000.0
4,2.5,2.0,2013,5270000.0
4,2.75,1.5,1908,5240000.0
2,1.0,1.0,1937,4480000.0
4,3.25,2.0,1981,7750000.0
3,1.0,1.5,1910,1765000.0
4,2.25,1.0,1952,7500000.0
4,2.25,1.0,1951,12650000.0
3,1.0,1.0,1958,2500000.0
3,2.75,1.5,1900,7590000.0
3,2.0,1.5,1926,6400000.0
3,3.25,2.0,1910,9900000.0
4,1.75,1.0,1946,3950000.0
2,1.5,2.0,2006,2750000.0
3,2.5,2.0,1997,3900000.0
5,2.75,1.5,1913,7525000.0
2,1.0,1.5,1906,4500000.0
2,1.0,1.0,1909,4730000.0
3,1.75,1.0,1973,1785000.0
3,2.5,1.0,1985,4850000.0
3,1.5,1.0,1982,2150000.0
4,1.75,1.0,1919,5890000.0
4,1.75,1.0,1918,3250000.0
3,2.5,2.5,2004,5800000.0
4,1.75,1.0,1954,1811000.0
3,2.0,1.0,1908,3450000.0
3,1.75,1.0,1960,7810000.0
4,1.0,1.5,1903,4025000.0
3,1.5,1.0,1948,4260000.0
3,2.5,2.0,2005,3890000.0
6,3.0,2.0,1970,6700000.0
4,3.25,2.5,1909,15060000.0
3,2.25,2.0,1997,2884000.0
4,2.0,1.5,1908,7000000.0
4,3.0,1.0,1968,8300000.0
2,2.75,2.0,1989,18990000.0
2,1.0,1.0,1967,3505000.0
3,1.75,1.0,1956,4310000.0
3,2.5,1.0,1958,4850000.0
3,1.5,1.0,1949,7800000.0
2,1.5,1.0,1957,7200000.0
3,1.0,1.0,1971,4150000.0
4,1.0,1.0,1941,4800000.0
4,2.25,1.0,1979,4522500.0
3,2.5,2.0,1985,3160000.0
2,1.0,1.0,1945,7000000.0
4,2.0,1.0,1925,2850000.0
3,1.75,1.0,1906,5750000.0
3,2.25,1.0,1960,5900000.0
4,1.75,1.0,1956,5875000.0
4,2.25,1.5,1968,3640000.0
3,2.5,2.0,1986,4900000.0
3,2.25,1.0,1978,4100000.0
3,2.5,2.0,1999,5200000.0
3,1.0,1.0,1947,3890000.0
2,1.0,1.0,1910,4500000.0
3,2.5,2.0,2006,3250000.0
2,1.0,1.0,1924,6600000.0
3,2.25,2.0,1995,8500000.0
3,2.5,2.0,1990,2850000.0
2,1.0,1.0,1923,3950000.0
3,2.0,2.0,1996,4400000.0
3,1.75,1.5,1917,2490000.0
3,1.75,1.5,1930,6350000.0
3,2.5,2.0,2001,5150000.0
3,3.25,2.0,1954,14000000.0
2,1.0,1.0,1955,2000000.0
4,2.75,1.0,1970,11350000.0
4,1.0,1.0,1946,4450000.0
3,1.5,1.5,1920,5550000.0
4,2.0,1.0,1950,5370000.0
3,1.75,1.0,1968,3150000.0
5,2.5,2.0,2000,8050000.0
4,2.5,1.5,1969,4140000.0
2,1.5,2.0,2002,3750000.0
4,1.75,1.0,1952,4010000.0
3,1.0,1.0,1967,2100000.0
2,1.0,1.0,1939,3650000.0
5,1.5,1.0,1960,1780000.0
2,1.0,1.0,1923,7100000.0
2,1.0,1.0,1928,2550000.0
5,2.25,1.0,1977,5280000.0
4,4.25,2.0,2006,5370000.0
4,1.5,1.0,1955,4420000.0
3,1.75,1.0,1978,3750000.0
4,2.5,2.0,2005,6372500.0
3,1.75,1.0,1942,4275000.0
4,2.5,2.0,2004,7000000.0
3,1.75,1.0,1909,6800000.0
2,2.0,1.0,1941,3938200.0
4,2.75,1.0,1940,5250000.0
2,1.75,1.0,1929,5050000.0
3,2.0,1.0,1959,5555650.0
3,1.75,1.0,1942,6500000.0
5,3.25,2.0,2005,6325000.0
3,2.5,2.0,2005,2690000.0
4,2.75,1.0,1978,4050000.0
3,3.5,2.0,1986,8450000.0
3,1.0,1.0,1961,2340000.0
4,1.75,1.5,1946,6380000.0
3,1.75,1.0,1967,2900000.0
1,0.75,1.0,1920,2620000.0
4,2.5,2.0,2003,2700000.0
4,2.25,2.0,1948,8750000.0
3,2.25,2.0,1982,2990000.0
3,1.0,1.0,1947,5510000.0
3,2.75,2.0,1950,3500000.0
3,2.5,2.0,1992,19010000.0
2,1.75,1.0,1915,5117180.0
4,3.25,2.0,1978,9650000.0
4,2.25,2.0,1999,4750000.0
4,2.75,1.5,1928,10620000.0
2,1.0,1.0,1926,2520000.0
6,2.5,1.0,1964,5800000.0
2,2.25,2.0,2008,3749500.0
5,4.0,2.0,1979,7390000.0
4,1.75,1.0,1975,2710000.0
2,1.0,1.0,1986,2300000.0
3,2.25,1.0,1984,2100000.0
3,2.75,2.0,1988,3500000.0
3,2.25,1.0,1968,4915000.0
3,2.5,1.0,1994,3250000.0
3,2.0,1.0,1987,1900000.0
4,2.0,1.5,1945,6586000.0
3,1.5,1.0,1958,2999500.0
5,2.0,1.5,1931,4640000.0
3,1.0,1.5,1942,3080000.0
3,1.0,1.0,1919,6250000.0
3,1.75,1.0,1977,2400000.0
4,2.5,2.0,1995,5300000.0
5,4.5,2.0,1939,10000000.0
1,1.0,1.0,1918,4390000.0
4,1.75,1.0,1948,5750000.0
3,1.75,1.0,1959,4180000.0
4,3.75,2.0,1930,12080000.0
4,3.75,1.5,1925,11000000.0
3,3.75,2.0,2007,19000000.0
3,2.5,2.0,1985,5800000.0
